search_order,company_name,phone,email,address,legal_representative,registered_capital,established_date,business_scope,search_time,success
754,南京美美玩具有限公司,025-86200930,steven@uniqto.com; mimi@uniqto.com,‌：南京市建邺区江东中路186-1号1107室‌12,‌：于海荣‌23,,,,2025-07-11 04:45:17,Yes
755,广东启梦玩具实业有限公司,0754-85511376,service@qmjm.com; junyanzhan@qmjm.com,广东启梦玩具实业有限公司 聯絡資料,詹俊炎联系方式）,,,,2025-07-11 04:46:04,Yes
756,光偕合成纸塑（上海）有限公司,021-64277910,,上海市崇明区城桥镇秀山路8号3幢三层K区3051室,及高管‌,,,,2025-07-11 04:46:51,Yes
757,东莞市车中宝汽车模型有限公司,,,‌：广东省东莞市石排镇石洲大道西四巷1号（2022年9月迁至此址）‌12,‌：冯德华（同时,,,,2025-07-11 04:47:38,Yes
758,成都多元智能文化传播有限公司,028-86675100,sd@duoyuanzhineng.cn,（四川省成都市天府新区华阳街道天府大道南段846号）,,,,,2025-07-11 04:48:25,Yes
759,北京柏文熊贸易有限公司,13811390679,1047517451@qq.com,（北京市朝阳区东三环中路65号楼-103区C04号商铺）、邮箱（1047517451@qq.com）,,,,,2025-07-11 04:49:13,Yes
760,Pioneer Balloon Company,+551131091412,,"KS 67220""和企业状态信息；‌4的Indeed员工点评页面可能隐含人力资源联系方式",,,,,2025-07-11 04:50:00,Yes
761,宁波永旭工业产品制造有限公司,65178007,ghqin@shuanglin-gyp.com,"在""宁海县西店镇前金村海口13-1号""",都是朱曼,,,,2025-07-11 04:50:47,Yes
762,浙江贝拉露娜婴童用品有限公司,13906783779,na@163.com; 472873902@qq.com,浙江省丽水市云和县凤凰山街道新华街306号‌12,邱奇富在‌12均,,,,2025-07-11 04:51:34,Yes
763,杭州游卡文化创意有限公司,0571-88050880,dongningjia@dobest.com,浙江省杭州市西湖区西斗门路3号天堂软件园A幢1楼1060室,,,,,2025-07-11 04:52:21,Yes
764,菠萝树（深圳）科教有限公司,,6378169@qq.com,在深圳市宝安区西乡街道固兴社区新发厂3号4层,/执行董事/总经,,,,2025-07-11 04:53:08,Yes
765,广东彩珀科教文化股份有限公司,0754-85749416,moon@caipotoys.com; sales07@caipotoys.com,总部在汕头市澄海区莲上镇工业区涂城工业小区‌12,叫周益波‌12,,,,2025-07-11 04:53:56,Yes
766,PLAYBOX,021-64580501,iplaybox@126.com,📞 PLAYBOX 文具批发平台（iPlaybox）,,,,,2025-07-11 04:54:43,Yes
767,上海丹珍贸易有限公司,(021)28323261,sunal1966@126.com,上海市宝山区沪太路5018号2幢A333室；电话：(021)28323261；联系人：陶美金；手机：15921542140；Email: sh,,,,,2025-07-11 04:55:30,Yes
768,深圳愉乐未来益智玩具有限公司,18607556231,18607556231@163.com,‌：深圳市福田区华强北街道荔村社区振兴路120号赛格科技园4栋5层B05房‌12,为何永安,,,,2025-07-11 04:56:17,Yes
769,深圳禾铸力科技有限公司,0755-8693,keliwan@hzl-tech.com; marina@yanshengtech.com,特别是‌13一致显示为深圳市南山区南头街道南海大道东华园工业厂房五栋七楼0788,,,,,2025-07-11 04:57:04,Yes
770,云和县金友木业有限公司,0578-5126395,uye@163.com; 245836642@qq.com; heh99@jinyoumuye.com,是云和县白龙山街道祥云路3-1号,何有洪,,,,2025-07-11 04:57:52,Yes
771,汕头星协力贸易有限公司,,,一致性（澄海区启航国际影城右侧协丰大楼四楼）可以确认是同一主体‌12,,,,,2025-07-11 04:58:39,Yes
772,深圳市博乐儿童用品有限公司,0755-25132859,,‌：深圳市宝安区新安街道海裕社区深业新岸线1栋C座7B（2023年11月更新）‌23,/地址差异避免误,,,,2025-07-11 04:59:26,Yes
773,上海霍谱斯实业有限公司,13916948508,cherry.wang@hopes-intl.com,上海霍谱斯实业有限公司 聯絡資料,代表是谁？上海霍,,,,2025-07-11 05:00:13,Yes
774,武汉罗卜特创意科技有限公司,18602718783,1365253592@qq.com; 1904547916@qq.com; 18126003167@163.com,武昌区友谊大道318号梦湖商住楼武房网梦创众创空间第A18卡位,郭琛,,,,2025-07-11 05:01:00,Yes
775,东莞市万邦印刷有限公司,13809635133,306708572@qq.com,广东省东莞市中堂镇进埗路6号1栋101室,,,,,2025-07-11 05:01:47,Yes
776,格美贸易有限公司,13610179993,,,,,,,2025-07-11 05:02:35,Yes
777,北京九天方圆科技发展有限公司,13911969356,wetnt@sina.com,在‌4、‌6、‌3、‌7等多处都确认为北京市朝阳区半壁店(齿轮总厂车桥分厂)5幢1层105号,许晋平为公司创始,,,,2025-07-11 05:03:22,Yes
778,上海帝威斯企业发展有限公司,021-5448,472365091@qq.com,是普陀区曹杨路1017号1幢三楼3230室,姚靖萍,,,,2025-07-11 05:04:09,Yes
779,广东健健智能科技有限公司,13829691354,358974314@qq.com,差异：广峰工业区115号‌2和环翠路244号‌3,‌：黄初健‌25,,,,2025-07-11 05:04:56,Yes
780,赛博锐科技有限公司,15892240989,y@126.com; dxp_321@163.com,在内容中提到：成都市锦江区海椒市钢五区70栋2单元4楼（来自‌2）,,,,,2025-07-11 05:05:43,Yes
781,建华精工电子（深圳）有限公司,0755-84698846,1799175074@qq.com,所有结果都指向深圳市龙岗区平湖街道凤凰社区凤凰大道450号‌12,独资,,,,2025-07-11 05:06:30,Yes
782,深圳博识电子有限公司,13622238105,3349009585@qq.com,在多个结果中一致：深圳市龙岗区龙岗街道南联社区向银路30-2号13E‌45,信息在‌12中都,,,,2025-07-11 05:07:17,Yes
783,上海德璞实业有限公司,021-51762988,928802765@qq.com,曾为“闵行区中春路7001号B栋609室”‌5,池红兰形成时间序,,,,2025-07-11 05:08:05,Yes
784,杭州智京科技有限公司,280954023,280954023@qq.com,‌：浙江省杭州市富阳区银湖街道富闲路9号银湖创新中心6号十层1009室（注册及办公地址）‌12,,,,,2025-07-11 05:08:52,Yes
785,优标良品（深圳）科技有限公司,,cgmv@163.com,深圳市前海深港合作区前湾一路1号A栋201(入驻深圳市前海商务秘书有限公司),,,,,2025-07-11 05:09:39,Yes
786,深圳市利得尔展示用品有限公司,0755-29770232,judy@lddisplay.com; Ld@Lddisplay.com,是深圳市光明区玉塘街道红星社区星工二路12号A301,是朱晓华‌34,,,,2025-07-11 05:10:27,Yes
787,云南泉觅商贸有限公司,,xhxyy118@163.com; 18@163.com,"云南省昆明市滇池度假区东岸紫园6幢6-2号""",,,,,2025-07-11 05:11:14,Yes
788,广东知元机器人科技有限公司,13326742060,13326742060@163.com,佛山市南海区狮山镇南海软件科技园内佛高科技智库中心A座科研楼A210-1室‌12,）在多个高可信来,,,,2025-07-11 05:12:01,Yes
789,深圳市数博环球电子有限公司,0755-23001231,pengmingda888@163.com,‌：深圳市光明区光明街道白花社区第二工业区11号金鹏源厂房4号一层至三层 ‌13,代表是谁？,,,,2025-07-11 05:12:48,Yes
790,宁波致享智能科技有限公司,770103729,770103729@qq.com,‌：浙江省宁波市鄞州区潘火街道富强路555号1号楼2F(206室)‌12,代表樊雅君的信息,,,,2025-07-11 05:13:35,Yes
791,义乌缤构玩具有限公司,15988590647,,都在义乌市苏溪镇长府路23号4楼‌12,是杜银萍‌12,,,,2025-07-11 05:14:23,Yes
792,前海主题派对文化（深圳）有限公司,0755-86569173,fengyingying@1ztp.com,信息高度统一：深圳市前海深港合作区南山街道梦海大道5188号前海深港青年梦工场北区3栋103F ‌34,,,,,2025-07-11 05:15:10,Yes
793,上海旻诗国际贸易有限公司,,,中国(上海)自由贸易试验区临港新片区丽正路1628号4幢1-2层,丁建林,,,,2025-07-11 05:15:57,Yes
794,北京云点联动科技发展有限公司,15911133293,yingying.zhang@cpoao.com,"在""北京市海淀区花园路2号2号楼五层506室""",电话159111,,,,2025-07-11 05:16:44,Yes
795,临沂高新区伟通玩具厂,,,临沂高新区伟通玩具厂 聯絡資料,/投资人‌：刘兴,,,,2025-07-11 05:17:31,Yes
796,中国制造网,,yanjing@made-in-china.com; dispute-cn@made-in-china.com,中国制造网助力外贸企业全链路布局,或者需要联系平台,,,,2025-07-11 05:18:19,Yes
797,深圳市鸿威鸣实业有限公司,0755-88215235,18676718120@139.com,深圳市宝安区福永街道新田社区新塘路5-2号三层,,,,,2025-07-11 05:19:06,Yes
798,宁波美乐雅荧光科技股份有限公司,0574-87903339,hr@merryart.cn; 916953989@qq.com,"在‌12中均明确指向""北仑区小港立信路8号""",,,,,2025-07-11 05:19:53,Yes
799,颛泓（上海）测试技术服务有限公司,021-64423293,qdfinance@mts-global.com; hzhao@mts-global.com,信息比较统一：总部在上海市闵行区光中路105号（‌13）,‌：马海青（总部,,,,2025-07-11 05:20:40,Yes
800,天津同缘兴科技股份有限公司,022-29896270,1211094382@qq.com; judy@tjluckytoy.com; nancy@tjluckytoy.com; info@tjluckytoy.com,信息出现多处不一致：‌1提到孟家楼村,,,,,2025-07-11 05:21:27,Yes
801,南京百仕瑞国际贸易有限公司,025-8467,frank@bestwaytoys.com,‌：南京市建邺区云龙山路60号龙熙大厦B座709室‌12,李强民‌1、监事,,,,2025-07-11 05:22:14,Yes
802,东莞市世望玩具有限公司,,,不过要注意‌2提到公司2021年就开始注销流程,梁伟雄,,,,2025-07-11 05:23:02,Yes
803,汕头市澄海区汉业玩具实业有限公司,0754-86986185,,汕头市澄海区莲下镇程洋冈村前洋大路工业区（自主申报）‌47,‌4,,,,2025-07-11 05:23:49,Yes
804,东莞兴德玩具制衣有限公司,0769-82219618,linmeihua@xingde-china.com; 13926861388@163.com,信息比较统一：‌14都指向广东省东莞市茶山镇茶山平岭路3号,‌：黄光勋‌15,,,,2025-07-11 05:24:36,Yes
805,儷新集團有限公司,0760-22110793,,在‌3和‌1中一致：旺角塘尾道50-52號裕耀工廠大廈9樓,,,,,2025-07-11 05:25:23,Yes
806,义乌超其特玩具工艺品有限公司,(0579)5280724,qite@fuzztoy.net; 65@qq.com,中国小商品城国际商贸城724、725号商位‌67,‌：龚英红‌1,,,,2025-07-11 05:26:10,Yes
807,潮州市潮安区恒升实业有限公司,0768-6669046,miki@hsballoon.com; 136350972@qq.com,"信息在多个高可信度来源中一致显示为""潮州市潮安区庵埠镇凤岐村安南路南侧""‌12",变更信息：202,,,,2025-07-11 05:26:57,Yes
808,上海大衛王玩具有限公司,(021)64450571,hr@united-int.com; best.point@msa.hinet.net; sunsail@ms47.hinet.net,在上海市工业综合开发区综星苑9号房‌12,是陈慧真‌12,,,,2025-07-11 05:27:45,Yes
809,汕头市澄海区联环玩具工艺有限公司,0754-85898111,lhtoys@lhtoys.com,‌：广东省汕头市澄海区广益街道峰下华东路西侧（临近国驰货运）‌12,代表和官网链接,,,,2025-07-11 05:28:32,Yes
810,宁波冠艺国际贸易有限公司,0574-87384958,guanyi08@guanyi-toys.com; kelly@guanyi-toys.com; guanyi01@guanyi-toys.com,有两个版本：可信度非常高的天眼查记录‌12显示公司在高新区晶辉路866弄35号4-1-1；而11467网站‌34提到江东区宁兴财富广场地址,代表是谁？如何联,,,,2025-07-11 05:29:19,Yes
811,Playmind Ltd Ni,,,在香港尖沙咀么地道63号好时中心4楼14-15单元,,,,,2025-07-11 05:30:06,Yes
812,爱发宝有限公司,0756-8283773,1249632294@qq.com,地址在上海市芷江西路369号三层,是温照章,,,,2025-07-11 05:30:53,Yes
813,江苏弘业永恒进出口有限公司,025-52278662,customerservice@artall.com,‌南京市江宁经济技术开发区高湖路‌（工商注册地与办公地址一致）‌12,"为""陈长理""",,,,2025-07-11 05:31:41,Yes
814,东莞浩天塑胶五金制品有限公司,0769-85566460,jennifer@hkunico.com; cotin@cotin.cc; unico@hkunico.com; Tiger-yuen@cotin.cc,‌：香港九龙九龙湾宏开道8号其士商业中心10字楼1006室,,,,,2025-07-11 05:32:28,Yes
815,义乌市田畈街玩具有限公司,,209@qq.com,浙江省义乌市廿三里街道宝丰路3号一楼(自主申报),黄玉英‌37,,,,2025-07-11 05:33:15,Yes
816,云和县木之源玩具有限公司,13175436990,62@qq.com; 28@qq.com,"信息最统一：所有提到地址的结果（如‌14）都指向""浙江云和县白龙山街道工业园区杨柳河二期""",陈王平的联系方式,,,,2025-07-11 05:34:02,Yes
817,南京迈菲特国际贸易有限公司,025-58577275,service@maxfittrading.com,集中在南京市江北新区星火路11号动漫大厦B座2楼创客星智汇7号这个位置,刘悦的信息出现在,,,,2025-07-11 05:34:49,Yes
818,金华市吉达玩具有限公司,,400@qq.com,明确一致：浙江省金华市金东区金义都市新区明丽街399号‌12,郭达安是共识信息,,,,2025-07-11 05:35:36,Yes
819,东莞市新动力网络科技有限公司,13825758199,1785846913@qq.com; 13422299978@qq.com,“松科苑18号楼510、511室”可能已变更）‌12,"为""曾庆""‌45",,,,2025-07-11 05:36:24,Yes
820,冠宝贸易（东莞）有限公司,,,：广东省东莞市清溪镇樑头围路2号‌12,‌15,,,,2025-07-11 05:37:11,Yes
821,东莞市海鸿玩具有限公司,18929282555,5678@163.com; 396@qq.com,在广东省东莞市茶山镇鹤湾新邨二巷18号,是凌明光,,,,2025-07-11 05:37:58,Yes
822,东莞市成林玩具有限公司,0769-22252385,aopin@163.com; sales@leosco.com; taomm@chenglintoys.com,信息统一指向东城街道基南路4号（或称鳌峙塘工业区基三横路1号,是杨景,,,,2025-07-11 05:38:45,Yes
823,东莞市玩佳玩具有限公司,13925809575,sales@wogatoys.com; guorb@wogatoys.com; pengxf@wogatoys.com,存在新旧版本：2023年后统一为茶山北路2号1034室‌35,,,,,2025-07-11 05:39:32,Yes
824,无锡蓝达体育用品有限公司,0510-83919002,konka1992@163.com,"""无锡市锡山区东港镇黄土塘村创业路108号""",姚雪刚的信息；‌,,,,2025-07-11 05:40:19,Yes
825,云和县佳协工艺品有限公司,0579-89897887,1502025470@qq.com; obukhovigor@lucyandleo.cn,浙江省丽水市云和县白龙山街道杨柳河路77号11幢4楼,OBUKHOV,,,,2025-07-11 05:41:07,Yes
826,上海陆舟文化传播有限公司,13585846534,,‌：多个结果提到地址是“上海市静安区沪太路785号22幢879室”,,,,,2025-07-11 05:41:54,Yes
827,深圳呆酷科技有限公司,18098917160,492985502@qq.com; maggie_ai2017@163.com,"变更‌：2022年8月由原址""东滨路永新时代广场""迁至现址""讯美科技广场""‌5",信息需要特别注意,,,,2025-07-11 05:42:41,Yes
828,宿迁市红鸿木业有限公司,0527-8365,feng@mraubenilumber.co.jp; 467035439@qq.com,‌：江苏省沭阳县经济开发区萧山路45号 ‌23,‌：清水文孝,,,,2025-07-11 05:43:28,Yes
829,浩洋贺卡（中国）有限公司,021-50899832,hrsh@pghmk.com; wilsonwu@pghmk.com,为上海市浦东新区航头镇下沙工业园区沪南路4880弄89号3号厂房西侧,‌：JAMES,,,,2025-07-11 05:44:15,Yes
830,盐城市大丰雅典娜玩具有限公司,,d@athenatoy.com; 866@163.com,信息高度一致：‌12都指向盐城市大丰区小海镇工业园这个注册地址,是王佩佩,,,,2025-07-11 05:45:02,Yes
831,宁波三A集团有限公司,15058456778,cxh@aaacoffeemachine.com; cxhrmail@126.com,显示地址在慈溪市周巷镇环城东路开发区,景昱州,,,,2025-07-11 05:45:50,Yes
832,义乌市暴龙玩具商行,15258814827,baolongtoys@dingtalk.com; 184025673@qq.com,信息高度统一：‌1、‌7、‌3、‌8、‌6等多处证实当前地址为稠州北路988号财富大厦A座710号,‌：陈春龙‌12,,,,2025-07-11 05:46:37,Yes
833,广州市三宝玩具有限公司,020-39211292,ming.xm@sunboy-toy.com,在番禺区南村镇博旺街9号612-614室‌12,,,,,2025-07-11 05:47:24,Yes
834,青岛新全得玩具有限公司,13730987969,gntcaiwu@163.com; sun_shufeng@163.com,‌1显示公司地址在青岛市城阳区惜福镇街道小庄社区居委会东南160米,为何帅,,,,2025-07-11 05:48:11,Yes
835,苏州昕能胶体技术有限公司,454253562,454253562@qq.com,在两个搜索结果中有不同表述：一个是江苏省苏州市昆山市永大商业广场‌4,是徐泽民,,,,2025-07-11 05:48:58,Yes
836,瑞安市乐乐鱼婴童用品有限公司,82474703,82474703@qq.com,"""上望街道黎明中路13号""与黄页88的""上望街道黎明村""基本吻合‌23",联系号码更权威,,,,2025-07-11 05:49:45,Yes
837,汕头市澄海区嘉业玩具厂,(0754)85866648,1114790184@qq.com; 591736876@qq.com,地址在汕头市澄海区莱美路与凤新一路交界处,陈和河,,,,2025-07-11 05:50:33,Yes
838,揭阳市欢玲玩具厂,13502602564,,“揭阳空港经济区溪南竹林村寨前片”这个信息在两个来源也完全一致‌12,/厂长）‌12,,,,2025-07-11 05:51:20,Yes
839,事成玩具有限公司,0514-87724495,,变更为临沂市兰山区永兴玩具城B区2排2号‌3,手机号）,,,,2025-07-11 05:52:07,Yes
840,吉林上电科技有限公司（吉林省拉法科技有限公司）,1868646154804318673,15584150098@163.com; 13756473218@163.com; 18943939052@qq.com,,周玉琴,,,,2025-07-11 05:52:54,Yes
841,江西昇迪科技股份有限公司-1,0794-3620009,3190207628@qq.com,以上信息综合自企业信用平台及公开披露文件,蔡雁群,,,,2025-07-11 05:53:41,Yes
842,江西昇迪科技股份有限公司,0794-3620009,3190207628@qq.com,部分联络信息（如完整电话、详细部门联系人）需通过企业官网或第三方平台（如爱企查、天眼查）进一步验证‌12,/董事长‌：蔡雁,,,,2025-07-11 05:54:28,Yes
843,汕头市澄海区巨帆贸易商行,13929662666,,汕头市澄海区澄华街道西门华泰九路北2号一楼东侧‌34,是蔡明鉴,,,,2025-07-11 05:55:16,Yes
844,广州市顺乾动漫科技有限公司,020-81533861,sunqantoys@163.com,出现两个说法：官网显示的礼传西街1号东承大厦‌12,高灌在‌45都有,,,,2025-07-11 05:56:03,Yes
845,东莞市博泰文化创意有限公司,0769-28565299,yhc@broadteck.cn,在东莞松山湖高新区新竹路4号新竹苑14栋401-601室‌12,‌：凌汉明‌14,,,,2025-07-11 05:56:50,Yes
